Approx,Chronicle,Site,SubCatch,MSE Test,R2 Test,P Real,P pred,Category,Slope,Elevation,LC,SAR,Area,CV,HV,clusters
0,0,34,10,0.026650251971319996,-154972.971209565,3652,300,P,5.36742496490479,132.32356262207,478.801194102888,1.00238692760468,3223125,0,30,0
0,0,34,11,0.004826223460420999,-31287.834770599904,3652,1000,P,3.7766375541687,110.88436126709,420.60157869449205,1.00110983848572,2193750,0,37,0
0,0,34,12,0.010848506102918003,-79964240.59588431,3652,300,P,3.5424211025237997,136.271011352539,651.908845759679,1.0009958744049101,7042500,0,116,1
0,0,34,13,0.09363330602069,-331692.516435506,3652,150,P,3.56836771965027,133.533950805664,574.70754786757,1.00096309185028,4241250,0,74,0
0,0,34,14,0.014406470218326,-25120.087686036,3652,330,P,5.2302303314209,154.953994750977,749.538658325533,1.00227844715118,3363750,0,29,0
0,0,35,2,0.024957303211892996,-137836.387382898,3652,125,P,4.0163869857788095,67.2116851806641,535.958990707417,1.00127065181732,3706875,0,81,0
0,0,35,4,0.000776376014384,-22278.6687793222,3652,3652,G,4.286296367645259,62.4753532409668,778.938593104925,1.00157797336578,2396250,0,35,0
0,0,35,5,0.0070992861953590005,-67200.6176769188,3652,330,P,5.118492126464839,55.5999984741211,535.136391652323,1.0022150278091402,3864375,0,54,0
0,0,35,6,0.00066779534844,-2787.55931360598,3652,3652,G,3.48396944999695,30.139289855957,242.83795209471901,1.0011293888091999,1575000,0,88,0
0,0,35,7,0.004522880663054,-10640.5065456592,3652,1000,P,3.1481170654296897,34.4549217224121,533.230704357682,1.00090372562408,3943125,0,193,0
0,0,35,8,0.000180941138512,-430.79344925056506,3652,3652,G,2.6825258731842,30.349229812622102,831.465742067271,1.0006610155105602,1462500,0,25,0
0,0,35,9,0.050463845548787,-162662.56200330402,3652,90,P,2.9782133102417006,31.7158126831055,1009.29822442476,1.00080227851868,1316250,0,38,0
0,0,35,11,0.00045404902963300004,-2480.90901755069,3652,3652,G,3.2631006240844704,35.6014823913574,543.911759392797,1.0008716583252,1895625,0,70,0
0,0,35,12,0.072948815871233,-251263.77014712698,3652,125,P,6.02092504501343,66.22982788085939,721.5890574106239,1.00279235839844,3206250,0,15,0
0,0,35,13,0.024704112425134997,-112152.867733424,3652,125,P,4.50430011749268,43.4504547119141,541.828258250232,1.00195753574371,4938750,0,129,1
0,0,37,2,0.033971454324941,-327828132.66418904,3652,150,P,3.50271368026733,111.66413879394501,562.1463405847239,1.0011284351348901,4674375,0,92,0
0,0,37,3,0.308257844254896,-977547.257456814,3652,30,P,5.20619821548462,102.336456298828,479.812172607868,1.00250244140625,4798125,0,37,1
0,0,37,4,0.001481237634595,-9120.64994360896,3652,3652,G,4.6274676322937,104.724395751953,655.942921666706,1.0021586418151898,2098125,0,7,0
0,0,37,5,0.010822994100279,-94015.40262918461,3652,125,P,6.231806755065921,84.6280059814453,423.078516101941,1.00429332256317,4117500,0,24,0
0,0,37,6,0.039862542071303006,-293412.70402963896,3652,125,P,7.82267093658447,54.2229347229004,145.603330083899,1.0060174465179401,613125,0,7,0
0,0,37,7,0.385664888057945,-1793251.50301957,3652,30,P,5.603234767913821,95.5062026977539,505.713888442397,1.00349736213684,7976250,0,71,1
0,0,37,8,0.008026717135176999,-64234018.7054425,3652,150,P,5.11476945877075,89.37286376953129,780.774633292829,1.0024653673172,1181250,0,4,0
0,0,37,9,0.211429401833667,-1531771.71427701,3652,50,P,7.99075078964233,95.7330474853516,667.977190493564,1.0062495470047,4016250,0,14,0
0,0,37,12,0.038853860777143,-204693.44227174,3652,125,P,7.8656530380249,49.9314308166504,139.37492262930598,1.0055744647979699,196875,0,2,0
0,0,38,2,0.021409715006945,-90297.04178076288,3652,150,P,10.4242429733276,186.145324707031,479.22086419551204,1.01065957546234,5709375,0,39,1
0,0,38,3,0.08001930248210799,-561138.938738806,3652,150,P,8.25208187103272,241.065704345703,534.449348719106,1.00637483596802,8330625,0,25,1
0,0,38,5,0.003178110599012,-11568.5034153889,3652,3652,G,5.880484104156491,198.908416748047,653.178292162341,1.00343871116638,4213125,0,79,0
0,0,38,6,0.0013077636970980002,-2394.80253172715,3652,3652,G,5.28587961196899,211.40745544433602,757.109391105869,1.00269019603729,5062500,0,146,1
0,0,38,7,0.006107631173353001,-33165.3166064691,3652,640,P,3.64718055725098,187.446929931641,495.686269345937,1.00109839439392,3678750,0,113,0
0,0,38,8,0.001518995935433,-1468.1710886289002,3652,3652,G,3.62568807601929,198.074172973633,579.591080433936,1.00116240978241,4573125,0,138,0
0,0,38,9,0.020507016410951998,-230182992.368319,3652,200,P,11.620836257934599,166.33499145507798,276.975919754679,1.01896989345551,337500,0,6,0
0,0,39,3,0.000197475490714,-1252.04915395123,3652,3652,G,8.04499816894531,194.032333374023,663.5244765615209,1.00515699386597,3566250,0,15,0
0,0,39,4,0.000141733450588,-502.407924174326,3652,3652,G,8.75830936431885,162.546722412109,690.708946833643,1.0060504674911501,2925000,0,27,0
0,0,39,5,0.004238685726297,-18395.8252955867,3652,1000,P,7.3711576461792,150.872406005859,470.06231421861503,1.00490963459015,8943750,0,127,1
0,0,39,7,0.0003369207879,-1833014.32559503,3652,3652,G,4.72072553634644,195.869247436523,672.92085929964,1.00144529342651,1299375,0,5,0
0,0,39,8,0.06017350573227901,-287807.834849309,3652,75,P,6.16233682632446,121.253715515137,589.868106889299,1.00331878662109,9225000,0,61,1
0,0,39,9,0.034763394456246,-79560.2254300731,3652,200,P,5.605822563171389,217.943283081055,640.8199768268071,1.0019736289978,5394375,0,26,1
